ce_1,ce_2
0.39452934,14.804464
1.0176697,13.572067
1.4301119,12.965727
-0.122112274,16.058273
-1.0719528,17.828861
-0.98535156,17.631718
4.1505184,9.280029
1.0963593,13.339243
2.692353,10.609676
2.8102293,10.800628
-0.54942703,16.990637
-0.9386482,17.490051
0.29203987,15.089619
-0.052539825,15.734046
1.6088638,12.587384
-1.224186,18.059683
-0.21323204,16.176569
0.2349701,15.291194
0.19309235,15.455258
2.5866241,10.942902
-0.9851723,17.834278
-0.36828232,16.567696
0.17728424,15.53644
2.6134653,11.137638
7.327614,7.18309
4.242798,9.05809
6.066124,7.6094513
0.11981201,15.133501
0.3033619,15.229846
-0.2949028,15.903127
-1.0059128,17.700178
6.538513,2.5667229
-0.19531918,2.4278839
1.3870277,12.822976
5.284605,8.675375
0.7617645,14.25108
1.7606983,13.131775
0.6745453,14.271603
5.3098297,7.821434
-0.38729477,16.269524
2.8319473,11.083149
-0.014816284,15.336571
-0.19304657,16.082693
1.1191249,1.0445733
1.9802203,12.152269
-0.5849266,16.516829
1.0145645,13.711221
-0.2806778,16.245487
6.4707985,6.094795
3.018135,10.762585
0.8243904,14.244667
0.8945074,14.036123
1.1206188,13.468188
0.44207,15.026642
1.0790367,13.741296
-0.23608398,15.991772
1.1793404,13.211439
0.2088852,15.740107
0.27705002,15.070698
-0.5802078,16.659195
-0.17464638,15.901653
1.5532398,12.6269455
-0.38920593,16.21502
1.8755836,12.163868
3.2332072,10.448599
0.8552246,14.219547
1.0453987,13.876039
1.3520241,13.236361
-0.2665329,16.111996
0.3735237,14.682983
0.4736519,14.960724
0.8375263,14.252323
-1.1694641,17.942335
0.9772625,14.00795
-0.113832474,15.909933
-0.98833466,17.61082
1.9883461,12.446693
2.3265877,11.542904
1.2851629,13.411055
-0.6079006,16.756397
1.2076721,13.451434
4.643982,8.753813
-0.20740509,15.876926
-0.98669624,18.148687
0.47983742,14.633321
0.10592461,15.79249
0.45267868,14.839588
4.0711613,9.88776
0.80696106,14.439896
3.2808723,10.235109
-0.19072914,15.653783
-0.76073265,17.18366
-1.0098019,17.880606
0.74367905,14.456705
-0.3469925,16.566677
-0.7732487,17.43275
1.8069363,12.168986
3.574255,9.473034
-0.015529633,15.981168
0.20681763,15.329155
-0.34721756,16.60598
1.302494,13.500902
-0.41589737,16.353254
-0.17422104,15.410706
0.2078991,15.639036
2.1817741,12.113522
-1.0400696,18.03704
0.092227936,15.3776455
1.3863525,13.275284
1.498169,13.106368
-0.25894165,16.943878
2.3357868,11.353012
0.77472687,14.304777
3.5881577,10.381798
3.6130333,10.251385
6.753978,5.1531706
1.2713318,13.316167
4.8813705,8.165207
4.2955513,9.536106
5.0772543,8.354293
1.431587,12.784313
-0.12427235,15.835368
0.15336609,15.540836
0.6196976,14.9814005
-0.22518158,16.06501
6.9290123,2.2589607
0.4491272,15.056883
0.54541206,14.134329
0.50102425,14.856314
0.72838974,14.549561
2.6658287,11.206525
0.15107536,15.487053
-0.35528564,16.345549
1.9626274,11.922735
4.5502205,8.937426
-0.6333618,17.311644
1.49683,12.897537
0.21139908,15.454792
0.25598526,15.03116
-0.14321756,15.923996
1.9408793,12.112043
2.5151024,11.009029
-0.43113708,16.799368
0.21681595,15.590204
2.1517925,11.774744
0.8135071,14.060337
-0.32383728,16.005043
7.2057953,-0.090278625
1.2991867,13.269314
1.5725441,12.963787
0.7764263,0.9652848
3.7302208,9.983772
1.3443727,1.289012
1.8943844,12.141693
-0.8287258,16.93135
0.033578873,15.601889
3.969164,9.773893
-0.24180984,16.186369
0.37480545,15.177012
3.382763,10.494915
6.346859,7.006771
1.6574059,12.487263
-0.9147949,17.746775
0.16572952,15.408085
2.0537395,12.253551
0.2208023,15.607236
0.003036499,15.036873
1.2209663,13.493217
0.97509384,13.643555
0.891449,14.107936
6.6163864,1.9268646
-0.119291306,16.01041
1.2200146,13.574318
-0.3059883,16.11454
-0.19129181,15.747501
0.61773777,14.35448
0.58423233,14.630509
0.2306652,14.811024
-0.35595036,16.483814
3.8890424,9.621407
1.3857231,12.876862
-0.60905266,16.829966
2.5069084,11.313751
0.99560356,13.926599
0.51675415,14.500187
1.5899506,12.478599
2.5760994,10.893696
6.853569,4.6063347
4.150774,9.164322
4.2971363,9.154177
1.7232285,12.860346
3.5298157,10.439972
2.1940384,11.925304
0.78449655,14.158015
0.20958328,14.971741
0.1871643,15.445488
-0.14297867,15.986828
-0.7024498,17.729326
4.495304,9.325741
-1.0412369,17.513824
0.27759552,15.242168
1.4817052,1.4016423
1.2742233,13.144859
2.1110525,12.209843
0.46030426,14.868264
1.4296894,12.678545
0.08023834,15.636541
-1.0424519,18.30691
3.097992,11.011219
0.8251872,0.90960455
4.3703074,9.09301
-0.12667084,16.154932
0.21491623,15.6762905
3.5425034,9.917271
0.5992012,14.374551
5.073513,7.6666985
1.0023193,14.054081
0.7865448,14.460805
-1.1168652,17.831509
-1.1590271,17.997162
1.1903324,13.325499
0.04709816,15.439373
1.6819477,12.615224
-0.21866798,15.845977
3.2824783,10.139465
0.29575825,15.402045
0.299551,15.183165
2.8892517,11.316978
0.3445549,15.306913
-0.18672371,16.112595
1.4932384,12.626785
-0.70504,17.208424
0.18588638,15.570648
-0.83354187,17.655413
1.9164085,12.351178
1.7360439,12.428011
6.630333,6.624569
0.32385635,14.817223
1.3874321,13.170979
0.56638336,14.446856
-0.6308441,16.867617
-0.63923454,17.257442
-0.26130295,16.395311
-0.39405632,15.951401
5.0105133,8.97921
-0.9618149,17.6978
-0.19487762,16.153189
0.29344177,15.166618
2.7141438,10.687523
-0.031658173,15.685085
1.9891491,12.204223
0.13542557,15.697034
3.737282,9.78282
0.75178623,14.581599
1.7437172,12.781637
0.5277252,14.566732
-0.84213257,17.772083
0.7246666,14.68889
0.3316443,14.730915
1.7293625,12.529448
2.916336,10.818787
0.8005409,14.134329
3.369461,10.342285
0.6043949,14.78289
0.11335373,15.101404
-0.32681656,15.715069
0.17336655,15.032579
-0.8571472,17.550549
-0.0025558472,15.693088
1.1827927,13.139175
-0.18934631,16.323435
0.21450043,15.156704
6.0117903,7.474635
0.49949646,14.641407
2.695732,10.976776
1.0559578,14.044289
6.893589,2.7975655
-0.49139404,16.572409
0.99022675,13.751337
0.20291138,15.085691
1.3807602,13.224449
0.02540207,15.153858
0.08561039,2.2438192
-1.1237335,18.013512
-0.10231781,15.58677
-0.5996933,16.76928
3.046009,10.263973
0.4170704,15.007091
0.7031174,14.62661
1.2323666,13.373896
2.066555,11.918209
6.976675,-0.35110092
0.014228821,15.550518
0.2973137,15.275665
6.3174024,7.124615
2.5676231,11.795512
-0.5366945,17.208755
2.1009922,11.915522
0.8855171,14.113991
-0.053168297,1.8044119
0.3422432,15.024146
0.7302551,14.778325
-0.064136505,16.030003
0.30089378,15.438288
1.5085793,12.818281
1.3095036,13.216715
3.4795609,10.035002
2.0184155,12.31172
3.5696955,10.558399
5.018261,4.654499
1.0982513,13.665868
-0.29779053,16.15275
0.9534874,13.959301
-0.080596924,15.892242
0.42376137,15.008226
4.861904,8.837681
0.15239334,15.52426
2.1501598,12.09666
5.316477,8.215136
0.036369324,16.007011
1.5798111,12.707651
1.647829,1.2510452
0.9220629,13.663015
0.71227264,14.144365
-0.14930916,15.877228
4.7285614,8.392162
1.3859882,13.240677
1.3072472,1.4738121
0.9049225,13.771948
-0.26766968,16.21152
3.5857773,10.735664
-0.29977036,16.22177
0.19120121,1.5074306
4.0402126,9.824676
4.2270966,9.155014
0.63747025,14.60919
0.6962471,14.312519
0.055337906,15.820224
1.2637138,13.260376
0.18392563,15.1599655
0.23532677,15.375988
0.29723358,15.596569
2.5272455,11.359671
1.0434837,13.688812
-0.103302,15.759804
-0.5538864,16.445992
0.71287346,14.242405
0.8231764,14.011532
2.7611103,10.627918
0.1144371,15.234332
0.08010006,0.8115082
0.7343445,14.39567
-0.84321594,17.421741
0.39450836,14.532724
0.58454895,14.211939
-0.97125626,17.788977
4.605261,8.851606
2.483179,11.825058
1.4644508,13.206699
4.0180807,9.349754
-0.5230255,16.79649
2.4073944,11.1708145
4.397789,9.279231
-0.6274719,16.690708
2.4789534,11.56073
2.059723,12.175999
6.34869,6.8333397
0.6605892,14.529205
1.7752953,12.406918
4.163124,9.415066
-1.0043983,18.375755
0.2531166,15.435598
-0.048667908,15.71404
1.8748875,12.290798
0.26843262,15.789289
0.18435669,15.719748
1.6236305,12.89411
0.48338318,14.86315
-0.8940048,17.334888
0.625,14.544121
5.1389236,8.442837
-0.18683624,16.178415
5.1296864,8.493975
2.5314293,11.135795
-0.51636887,16.564224
2.757433,10.626699
2.0896473,12.092754
-0.12747955,15.9608345
-0.20595741,17.140575
-0.6763897,16.968956
0.70474243,14.398927
0.055992126,15.626251
1.4298973,12.953761
0.070077896,15.834011
0.35011292,15.1319065
0.9235153,13.799964
0.7038326,14.657825
-0.76039886,17.339796
2.732483,11.144849
0.18925476,15.732027
5.928318,7.404211
6.794235,3.0754128
0.31788826,15.120762
-0.059417725,15.684278
0.4703369,14.576279
-0.27181244,16.581171
1.7775002,12.018036
-0.1431613,15.823784
0.16696072,15.404812
1.7006378,12.453487
2.7624512,11.029556
0.9231148,13.971038
0.35412502,14.943805
0.07665634,15.476499
-0.06841278,15.982623
-0.48300266,16.385162
-0.055610657,15.921417
1.1232548,13.690771
-0.006822586,15.69673
2.676731,10.90963
-0.24830627,16.338354
-0.4774704,15.976631
-0.6320305,16.622847
-0.18625641,16.224358
3.0836587,10.239901
5.0902767,8.373613
-0.26260567,17.004185
6.7934265,2.7993927
-0.7371597,16.83282
1.762497,12.438356
-0.50407314,17.141697
-0.3855896,15.976347
2.3015194,11.169336
0.43744612,14.859489
0.6497612,14.479614
2.1391525,12.146114
-0.7057171,16.911678
-0.5100937,16.427792
3.5567703,10.1822815
0.061187744,15.814493
3.4352112,10.144644
-0.15877533,16.14798
4.632435,8.970936
2.2104664,11.931215
0.25985527,15.203245
-0.50898933,16.38334
6.1230164,7.780243
6.723364,6.0163803
2.9319687,10.691994
5.330059,7.730633
0.89388657,14.035657
3.5908327,10.548987
0.46849144,0.5992111
1.2457428,13.381418
0.010343552,16.073723
0.38450813,15.086672
1.2033882,13.931881
-0.16763687,16.171812
0.16036224,15.59908
1.0637131,13.668514
2.6108742,10.750454
0.93597984,13.928537
1.035059,14.029142
0.7974777,14.230312
-0.37740326,16.515005
4.095745,9.950407
0.24480057,15.26791
-0.47037125,16.66203
1.2884865,13.019859
1.2395515,1.1235752
1.2051029,13.661484
-0.4475155,16.719135
0.16345596,15.567526
4.4296417,8.950207
6.597805,6.96669
1.7395363,1.7669773
-0.36794662,15.76968
0.07044983,15.356308
-0.7188301,17.212622
-0.55327606,17.002802
-0.13606262,16.235554
-0.16211891,16.198109
3.594967,10.59021
2.7112045,10.63015
0.92794514,13.306763
1.3298454,13.238262
-0.15276718,15.766264
0.18482208,15.554512
-0.64838314,17.021572
1.2164783,13.567463
-0.22454071,15.658319
-0.26407242,16.340166
0.23591805,15.092172
0.233572,14.989778
-0.7266083,16.916428
2.685833,10.744656
2.6919603,10.610849
0.15616608,15.468425
2.3140926,11.577565
-0.3722,16.513708
1.8751335,12.100307
3.6751328,10.017597
1.1866226,13.698631
-1.0729256,17.793234
-0.23965836,16.43647
-0.23365784,15.846468
0.96557045,13.915482
-0.39320946,16.24438
1.1685772,0.8991852
-0.20821571,15.839848
0.562397,14.768154
-0.5407715,16.363335
0.20352936,15.065558
0.4302864,14.881448
-0.4006405,16.231924
0.4922638,15.178106
-0.86960983,17.43674
0.6383362,14.208546
0.68271875,0.6515832
0.089450836,15.565409
2.910221,10.939723
5.022744,8.296684
-0.6208801,16.961594
-0.26914024,16.423723
0.13908386,15.361698
1.6927185,12.365856
-1.0732231,17.564537
-0.83708954,17.243433
0.7323322,14.482887
2.6133366,10.936258
0.53663635,14.4699135
1.5043716,12.852691
4.4454,8.957495
-1.0233192,17.537971
0.035856247,15.670395
0.14210892,15.677459
0.01813221,1.8413386
2.5128014,11.196382
0.55091286,14.614552
-0.88056946,17.074156
1.6351223,12.264957
0.043418884,15.806751
-0.034755707,15.472204
0.47273636,14.504323
0.99030304,13.55575
4.775215,8.87505
-0.5683594,16.60146
-0.23317337,16.710094
-0.13757706,15.438341
2.2996979,11.3332405
-0.46341324,16.729973
-0.177845,15.479416
11.795994,2.3357773
2.130807,11.939906
0.91729546,14.013554
2.8130765,11.05157
0.9588413,14.033417
0.08598709,15.920128
-0.02124405,15.481564
0.64670753,14.481384
0.8065834,14.707699
0.107688904,15.545425
-0.9776325,17.391998
0.7046108,14.757942
0.16765213,15.386967
-0.8021889,17.353434
0.38992882,14.744302
0.68761444,14.668526
-0.015714645,15.865837
0.4324484,0.6748252
0.09330368,15.816313
-0.7484131,16.79513
0.09196472,15.8476925
-0.5186653,16.553572
0.72605896,14.952021
-0.98122406,18.090961
1.5429592,12.839336
-0.38467026,16.857346
1.4236267,12.987904
-0.7181854,17.845348
6.64727,0.19087982
0.009654999,15.735161
1.2847214,13.541758
2.1474724,11.607063
1.5001181,12.939766
0.20429993,15.554508
-0.2742195,16.275553
1.8020897,12.508593
-0.205019,16.060928
-0.41002274,16.203335
0.11498928,1.6746159
1.8800354,12.3436165
6.726681,2.316464
1.5470428,12.590485
-0.111312866,15.854546
1.9590759,12.117008
0.35470867,14.891906
-0.9594269,17.283691
0.9776945,13.879918
2.2715034,11.573746
5.6515846,7.659546
1.7489204,12.23661
-0.9526291,17.68634
0.38062668,14.693077
0.0184021,15.754108
0.67234993,14.664355
-0.84762573,17.007288
0.9425621,13.734561
4.2442627,3.8609924
4.6683598,8.844744
0.7891846,14.371902
-0.6368065,16.75051
0.36952972,15.008226
-0.2611351,15.865646
1.7290077,12.267838
-0.31989288,16.357635
-0.07842255,15.94236
0.29867554,15.080391
0.5204582,14.623482
1.7420921,12.380725
-0.23356819,15.981257
-0.18058777,15.602177
2.6121597,10.983282
2.754383,11.791876
4.8375206,8.096268
1.1894531,13.692631
2.00284,12.109726
0.8561058,1.1074753
0.9337387,14.258785
-0.1313858,15.782299
-0.07823944,16.361404
1.064331,13.580561
3.6422768,10.268372
0.62555695,14.741547
-0.22507763,15.892696
0.7928848,14.256695
1.2649632,13.419973
5.272373,8.379626
5.9103622,7.460457
2.5953026,11.38373
1.9800491,12.3001995
-0.5172615,16.716602
0.87589073,13.969631
-0.3545227,16.344254
-0.45590973,16.102345
0.9046135,13.851807
0.5426483,1.8623981
3.7245371,10.195168
0.7468872,14.673346
0.4835186,14.876791
2.7884293,10.835308
4.3226433,9.335836
0.2487526,15.269964
3.7309227,9.963861
0.5727482,14.780436
1.6977654,12.592678
2.654972,11.412359
6.6111565,6.044018
0.004714966,15.566645
0.025814056,15.779881
0.49258423,14.54948
0.46572876,14.6985235
3.2579699,10.777624
0.2656784,15.666573
-0.5811691,16.517078
7.128174,-0.3622169
-0.449337,16.151787
1.5796642,12.786779
4.002819,9.659929
2.680313,11.252914
1.2260056,13.3356285
0.20960999,15.575363
0.9564171,13.961121
0.6443062,14.541071
3.057953,10.515427
0.4446621,14.938372
2.3025649,11.614725
0.17395401,15.214222
0.11474991,15.791733
0.2666359,15.125903
1.9613724,12.020811
0.95928,14.265984
-0.63682127,17.03108
1.734787,12.560121
6.766322,5.572521
-0.22242355,16.435724
0.10899544,15.594244
-0.4453621,16.31092
5.1168213,8.27426
1.5474453,12.600569
0.939626,0.88291717
-0.042770386,15.611426
-0.3251648,16.270325
0.66942215,14.728173
6.0554147,7.5920644
-0.27989388,16.094482
0.14094734,15.699585
-0.8729706,17.256752
-0.7345333,17.789581
-0.22919846,16.247486
1.574276,12.611633
2.0600586,11.898491
2.1448555,11.596844
0.19949341,15.712442
1.9654732,12.218822
0.11756134,15.7991905
0.4026909,14.856643
0.4744072,14.820749
0.95277405,14.109041
2.7466774,11.184608
0.6126728,14.593292
0.33868647,1.4743483
1.4738197,12.989598
-0.037225723,15.902987
1.104372,13.928965
5.223653,7.621291
-1.159648,17.931664
-0.06467056,15.346403
1.7615166,12.502455
0.091163635,15.681313
-0.6632576,17.110344
1.2348022,13.207431
-0.46769142,16.496338
0.8385048,14.261776
1.4650154,12.790146
5.0603104,8.256973
0.18177032,15.620476
4.8068733,8.985905
-0.29124832,15.758386
-0.50891113,16.292284
5.9614506,7.787649
0.81396484,14.149417
-0.14214134,15.878622
7.388303,-0.45589828
2.1156273,11.712097
1.9135132,12.50489
0.66843414,14.928629
1.0690556,13.924654
2.2606125,11.791237
0.87011385,0.95598984
2.6872292,10.664315
1.558857,12.584866
3.531372,10.308126
0.14422989,15.560032
1.3916936,1.3174229
1.3701801,13.301847
0.3262329,15.377388
-0.6647167,16.842957
0.15312195,15.593496
-0.11202431,16.237438
2.9873657,10.765308
-0.3587494,15.881428
0.07550812,15.730093
-0.14297867,15.525921
0.9717808,13.965189
6.334072,7.0870743
-0.12139511,16.05729
0.7156601,14.247013
2.1175995,11.821648
5.256077,8.191281
-0.10926819,15.648596
2.0329914,11.924353
3.7988625,10.363231
-0.557724,16.53342
4.6280437,8.1818
-0.058086395,15.968452
1.1596527,13.690961
0.16689491,15.451225
3.573555,9.804495
1.5978479,12.482462
2.0360298,11.862424
0.12611389,15.710646
-0.36991692,16.927769
0.07280731,15.654266
5.060951,8.574818
0.07325745,15.10352
1.5422039,12.525002
1.5438404,1.2606678
0.18506432,16.011854
0.2834587,15.145611
0.8063793,14.447832
-0.7194824,17.382889
2.30764,11.588167
3.3712835,10.461847
0.8478098,14.20433
0.76310444,14.249699
2.290864,11.582003
0.85479736,14.15209
4.742218,8.478069
-0.054169655,1.5347676
0.8437309,14.514828
-0.44148254,16.970943
2.3186417,11.305559
2.0266418,11.858192
4.452587,8.936373
2.100792,11.819983
-0.277874,16.377987
0.27168846,15.025488
-0.58128357,16.819536
-0.03451538,16.10661
6.4812355,7.3616943
0.6912689,14.518879
1.9205589,12.350796
1.5474129,12.770916
2.505916,11.5151615
5.916952,7.6488743
0.84316254,13.968784
1.5156164,12.919811
-0.410614,16.262093
-0.10774803,15.901137
-0.57926464,16.766651
-0.3774109,16.526743
1.6335907,12.78449
0.6129627,14.709009
2.376831,11.760689
3.9410417,9.864038
4.3452787,9.509033
3.6743927,10.172857
-0.12324524,15.91034
6.627016,4.7975483
-0.24760437,15.379349
-0.51348495,17.001661
-1.0553894,17.66914
2.625205,2.2805586
-0.026203156,15.906523
-0.6014252,16.595398
2.6186028,11.667778
0.23058319,15.279725
-0.16722107,16.022875
7.119049,-0.30316162
-0.53638077,16.405117
5.5155487,8.153139
-0.31603622,16.496574
-1.1970329,18.435116
-0.2552204,15.959408
2.3188477,11.38125
1.8449202,1.773345
0.085494995,15.659359
-0.72951126,17.135862
4.1253242,9.750376
0.15850067,15.363097
0.2971382,14.83675
-0.84914017,17.252638
0.008014679,15.674728
1.8056068,12.346643
-0.017181396,15.612055
1.1912117,13.352591
1.1951923,13.724303
-0.20661926,15.78273
-0.7463455,16.6604
-0.22260284,15.846108
1.917839,11.836045
0.049571037,16.552135
6.752241,5.2866573
1.2975998,1.7587643
-0.8885422,17.185589
0.22003937,14.909635
1.1722145,13.330208
3.296072,10.003294
0.18018341,15.624899
-0.27647114,16.359684
0.59788895,14.4920845
1.0503044,13.583698
-0.5518913,16.376345
-0.13381767,15.793051
4.890354,8.933231
0.21917915,14.770254
0.97076225,13.695371
2.7057838,11.588724
-0.52315927,16.385353
3.6669312,10.124413
0.11257362,15.685733
-1.2385864,18.04223
3.821972,10.180901
0.07147598,15.878595
-0.483572,16.400963
0.55080414,14.861891
0.7837496,14.328213
0.10523987,15.334187
2.3006783,11.758692
0.32859993,14.869268
3.1693,10.72081
-0.9284134,17.760754
4.8233147,8.371979
0.16820145,15.485088
2.7039986,11.535633
-0.36758995,16.015558
-0.36096,16.167534
1.0402479,0.8837204
0.6208153,14.616808
2.6122017,11.026375
0.7290535,14.353769
2.2957425,11.882774
2.1693463,12.209164
0.4756117,15.033003
0.08591843,15.759837
0.7128067,14.637991
-0.91007996,17.750069
1.5866318,12.7338505
0.07747984,1.4684076
-0.1626606,15.929838
-0.16454697,16.337368
1.6794176,12.991498
1.4120026,12.71588
-0.063812256,15.676819
1.5046215,12.930846
4.982357,8.512516
0.24753189,15.4364605
2.432269,10.914215
0.02943039,15.408233
2.1111069,12.097907
-0.96541977,17.50293
-0.45074272,16.299595
3.1010895,11.136093
-0.089300156,16.271059
-1.093914,18.017962
0.31781387,15.138325
4.357048,8.982161
0.43179893,15.129873
2.8049774,2.7576408
1.98629,11.983528
-1.0076561,17.740482
0.4422922,0.6446364
-0.08023834,15.803255
0.19208527,15.324856
1.1629658,1.1013079
-0.023061752,15.327467
0.6838188,14.835526
1.2554893,13.496557
6.6260376,6.7553177
-0.10803604,16.171434
1.470047,13.101459
-0.35468483,16.597626
-0.22876549,16.238762
-0.9865837,17.506723
2.4663467,11.236214
-0.6945152,16.580904
2.134799,2.0084028
-0.5479202,16.49296
-0.14455795,15.422553
0.9360695,13.975881
-0.49061584,16.60599
2.1539383,12.328724
0.38119507,14.660652
-0.45426655,16.438835
0.10072327,15.715363
3.2907772,10.791115
-0.32740784,16.079317
0.23973083,15.041098
0.29027176,14.822809
2.4951935,11.483763
1.2534833,13.378845
-0.3193245,15.89367
6.077465,7.58189
-0.2789154,15.879183
-0.53893185,16.561022
0.19576645,14.931314
-0.8568802,17.307907
-0.9350586,17.38364
3.425848,10.082115
-0.21372986,16.120903
0.23166275,15.131865
-0.5731964,16.560684
0.041915894,15.636076
-0.112831116,15.646764
2.8435898,11.472223
0.20416641,15.273029
2.0024052,12.0746765
-0.32891273,16.376894
1.7675285,12.419546
1.2989731,13.179314
0.007976532,16.18349
0.8148155,14.437696
-0.050849915,15.469519
-1.0168991,17.702152
-0.4136963,16.466652
4.4962387,9.314789
0.28979492,1.7197914
0.6402588,14.243807
12.152256,2.7195053
1.7536833,1.6556044
-0.28705597,16.075712
-0.08460808,15.389786
-0.64444923,17.263487
0.8417034,14.551735
1.6456871,12.36725
1.4611893,13.026954
3.412601,9.442863
-0.717968,17.012337
0.8187103,14.127001
0.18306255,15.150482
5.1989136,8.015114
2.239605,11.724894
0.2553482,15.059811
-0.714756,17.136902
0.060684204,15.446907
0.8006706,14.695719
0.85276794,14.641878
0.15061378,15.421336
2.0185432,12.087238
1.2459946,13.431725
-0.95793915,17.375965
-0.09077263,15.52125
2.8114986,10.894825
0.3046875,15.046957
5.505356,7.8382225
6.09179,7.1669855
-0.12422371,15.762758
1.541256,12.928022
-0.07955551,16.021362
1.906065,12.345729
0.4255829,15.011642
0.25011826,15.1008415
0.34217072,15.108863
1.3031054,13.416922
0.019880295,15.938395
0.12944794,15.3112755
1.0095253,14.115302
5.9086494,7.310976
2.0244675,11.869652
1.4012871,12.847172
-0.19018269,16.07209
2.6173296,11.501318
-0.44360924,16.619541
0.08415985,15.478844
4.278507,9.702385
2.3380296,11.436729
-0.035694122,15.636402
-0.88635254,17.155804
3.1351204,10.746288
-0.04035759,15.904196
7.502178,-0.22847748
3.0297756,3.0353336
1.1528778,13.603803
6.7393465,6.1482525
-0.044467926,15.299137
-0.15320587,15.822143
0.079387665,15.130863
6.045677,7.553444
-0.5365372,16.640007
-0.7098694,17.087572
1.5984344,12.836948
0.78528214,14.463034
1.3097048,1.1092186
0.79909515,14.106945
-0.7103195,16.957813
-0.6710062,16.917757
1.7181168,12.471502
4.9074554,8.58477
0.33175468,15.3206215
0.5687332,14.559322
-0.09310913,15.530388
2.8082771,11.427425
-1.143898,18.501064
0.26299858,15.163348
-0.61097145,16.808445
0.35002518,15.066298
1.2697792,13.483181
5.4525986,7.732071
0.027908325,15.899311
-0.8377609,17.110874
6.0353146,7.358721
4.8212547,8.727069
-0.41272354,16.361053
1.4813461,12.844228
0.17901993,14.681406
-0.9639969,17.523945
0.33291245,15.106698
-0.93442154,17.232395
0.47661972,14.73266
-0.071243286,16.101917
3.409277,10.402973
0.5030956,14.593119
1.9571571,12.183048
-0.10292816,15.782762
-0.16311646,15.935099
-0.3368454,16.230984
1.7547674,12.377104
-0.9520073,17.689165
1.995472,12.118944
1.4120274,12.972975
0.6239185,15.040045
4.736244,8.968098
1.0066452,13.668734
-0.0926857,15.785107
-0.39027023,16.022118
-0.659214,17.31203
1.1093578,13.63208
6.6945763,4.3176727
4.9505157,8.005348
0.48373032,14.762053
1.8719482,12.301502
0.31913757,14.962437
0.26911736,15.359576
0.685997,14.347406
5.0456734,8.293738
-0.43798256,16.451624
0.40792084,14.733816
1.719965,12.6621475
2.0481606,12.22287
-0.82964706,17.304434
4.374771,9.593157
0.399544,14.555891
1.8726082,12.36199
0.8663788,14.056112
0.40357208,15.040812
2.9702568,10.627096
0.7324467,14.541281
-0.2643547,16.313044
0.18188858,15.170332
-0.68899536,17.283657
-0.8594055,16.860178
0.15724087,15.301603
6.979782,2.1250763
0.19412613,15.809731
2.1037788,11.928549
0.36019516,15.328974
-0.27377892,15.852568
-0.37426186,16.668156
1.2840843,13.403652
-0.083171844,15.8885565
4.3370056,8.86232
0.13708687,15.886591
-0.574173,16.5191
0.22978592,15.194333
0.60443497,14.726512
0.09749985,15.635526
0.76161194,13.945019
2.0573235,11.899155
6.6903152,3.7516708
5.2489014,8.0337105
0.27560425,15.246067
3.9831448,9.234793
-0.20523834,15.756081
-0.59909153,17.309418
0.29352188,15.67388
-0.66705894,16.66153
3.7218895,10.182472
1.4067173,12.768998
4.2851753,9.256988
0.19777489,15.120638
-0.5437336,16.55949
0.3275566,14.929182
0.88612366,13.786562
0.4724617,14.997231
0.6511364,14.59334
0.6941948,14.228254
-0.34619904,16.32075
-0.07051468,15.906534
0.20203686,15.323423
0.33720398,14.820517
3.9740982,9.61768
0.10267925,1.5341778
2.3809013,11.543456
0.25536346,15.178301
4.5542755,9.234058
0.24943542,14.907006
0.38314438,15.163522
2.29599,12.079355
1.9432135,12.038714
0.010889053,15.680614
-0.06560135,15.748854
0.9047966,14.205313
0.7979584,14.353495
1.2064095,13.398851
-0.2386818,16.276808
3.695362,9.999517
0.5221977,14.999451
1.2106314,13.864459
0.028579712,15.604759
-0.17302322,15.555261
1.6832542,12.615178
-1.1247101,18.457134
4.3289623,9.121138
0.3835907,14.506319
0.54525757,14.82801
-0.3234768,16.680208
2.154396,11.692692
0.39865494,14.889439
0.196949,14.746408
-0.009681702,16.065369
0.6984787,14.20327
0.44608307,14.965135
0.8517227,14.026487
-1.043396,18.093641
0.21193886,15.859678
2.4069405,2.4043236
4.04371,9.941624
1.1395493,13.250209
-1.0083885,18.038282
-0.21757507,15.886132
1.455554,13.127769
1.8962231,12.217462
-0.029724121,15.091793
1.3645687,13.180647
0.6077156,14.82032
1.4380283,12.870693
3.7355652,10.243275
-0.14996338,15.760445
3.5377522,10.660397
0.3847351,15.3305855
5.082794,8.407925
1.6662655,13.170601
-0.15163994,15.869025
-0.85923386,17.386126
0.4256134,14.90852
6.5928726,6.2383957
0.04360199,15.753679
4.919571,8.55275
0.10080147,15.505796
0.92652416,0.9201164
2.652319,11.0035
-0.31328678,15.91907
0.87384605,14.077652
-0.38230896,16.101767
1.0138531,13.908022
0.7860565,14.217255
1.9745789,12.139837
0.39559555,14.773081
6.303299,7.3688583
-0.012214661,15.820403
2.4173245,11.480314
2.3704224,11.970566
2.7288866,11.286832
2.2815552,11.693151
0.4061203,15.167854
0.76088333,14.358141
0.38887787,15.1439
2.7755165,2.7106438
2.3395119,11.17227
-0.8159485,17.1144
2.094471,12.10881
-0.1444931,15.775041
-0.51296234,16.83158
3.2420063,10.408543
-0.77830696,17.611523
-0.21847343,16.451134
-0.1594925,16.15599
0.7470226,14.599535
-0.18156433,15.842335
1.2411423,13.600468
1.4607124,12.930563
6.0286713,6.9898834
